,blast,rmsd
38717,6zj0_ligand_4,45.50738534656854
38718,3fvh_ligand_2,25.599064344114566
38719,1jyj_ligand_6,24.27326767154652
38720,2gg4_ligand_2,257.4625143933746
38721,5vcv_ligand_8,41.19679093302641
38722,1uu9_ligand_7,31.830155320858868
38723,1yan_ligand_3,22.06692351261216
38724,1hyf_ligand_4,26.508890309635287
38725,1wqp_ligand_7,22.489428576300572
38726,1j36_ligand_3,66.69174889187126
38727,6knr_ligand_8,15.405107408361614
38728,6m3i_ligand_1,19.308794317616
38729,3bae_ligand_8,61.264236022884845
38730,3ery_ligand_8,45.99918731678722
38731,6cvm_ligand_4,58.06326664510016
38732,5cvs_ligand_1,90.59368832549355
38733,1zjh_ligand_2,36.01286947097291
38734,4gl9_ligand_5,70.61644196457964
38735,4eok_ligand_4,47.07555412377645
38736,5tfs_ligand_6,52.49593478213337
38737,4lsj_ligand_8,16.784642935813636
38738,6m3i_ligand_3,23.510596169599783
38739,3wyk_ligand_8,29.988986288559083
38740,3svv_ligand_8,48.52558939478336
38741,6moo_ligand_3,15.444480464831813
38742,7a65_ligand_4,13.154386506729269
38743,3c09_ligand_9,40.63508596459469
38744,3tiw_ligand_5,28.845329412517838
38745,1qku_ligand_7,28.931401602442598
38746,4xjt_ligand_6,21.78435764796877
38747,3kxg_ligand_1,37.08915009698479
38748,6ajo_ligand_3,16.184427314551478
38749,3tf6_ligand_8,53.37918660287561
38750,6bvi_ligand_1,36.402643802859124
38751,6fh1_ligand_1,35.807406801799615
38752,5j9s_ligand_3,14.874789359853134
38753,1bo8_ligand_5,25.479283724055293
38754,3c4x_ligand_7,6.097384760950955
38755,6oye_ligand_4,16.238161954687687
38756,2qzl_ligand_4,27.954479070644673
38757,1mh5_ligand_3,56.51354919385009
38758,7oyy_ligand_2,31.27614751958218
38759,1ymr_ligand_2,9.44176173336468
38760,2qu2_ligand_5,22.329669340405644
38761,3h71_ligand_9,76.24856520658274
38762,3pwm_ligand_3,11.189753057547287
38763,2g9y_ligand_2,59.50858636124946
38764,1gpa_ligand_9,92.65556541915255
38765,4hhy_ligand_6,36.14870319882197
38766,6wtt_ligand_3,46.39155471242976
38767,6odl_ligand_1,25.61049381676311
38768,2vjx_ligand_7,57.947906052988024
38769,5g1c_ligand_4,49.075157050181716
38770,1c21_ligand_9,27.702705533334946
38771,3tdk_ligand_7,21.306113586245615
38772,2pqk_ligand_2,20.716006392092304
38773,7nug_ligand_3,20.382480174258827
38774,1uk0_ligand_3,56.239442007792235
38775,6ibo_ligand_6,14.889094318170752
38776,6bn6_ligand_8,33.351549733187255
38777,6dc9_ligand_9,46.28728612859043
38778,2ews_ligand_5,12.136309544548999
38779,6z5z_ligand_6,28.932659077013067
38780,1r9l_ligand_7,10.355615867730899
38781,1qrn_ligand_7,56.94813071624102
38782,4ajd_ligand_4,68.67875999843822
38783,6jfb_ligand_6,70.21689477184249
38784,2z54_ligand_7,16.412672110198113
38785,4j3b_ligand_4,18.5267188271426
38786,5lck_ligand_9,35.075589305710274
38787,5dti_ligand_6,71.80838679138961
38788,4bcw_ligand_4,29.835231573687434
38789,6oor_ligand_9,24.032205101218388
38790,5kig_ligand_6,18.000320016599705
38791,1mbq_ligand_6,25.41293955993527
38792,6ei2_ligand_6,25.467661769873796
38793,5fri_ligand_4,26.59291038980126
38794,1mj8_ligand_6,30.828835694153987
38795,5y5t_ligand_4,36.0342010768936
38796,3ktl_ligand_5,30.71797410942162
38797,1h5v_ligand_8,12.980292467520632
38798,5i80_ligand_1,16.08220705539906
38799,5ggw_ligand_9,62.13123501435563
38800,3d91_ligand_9,31.004665432558788
38801,1q8t_ligand_3,31.03159987780505
38802,1kbl_ligand_9,56.52215170444239
38803,4qyy_ligand_4,22.388328584331614
38804,3m6o_ligand_9,28.177421719777584
38805,4io2_ligand_5,30.206745902198733
38806,6ygp_ligand_7,30.67911369831739
38807,1p36_ligand_1,13.504162887791304
38808,2ycm_ligand_2,11.500506925783752
38809,5ca2_ligand_5,25.970338935745524
38810,1ymn_ligand_4,20.318439769496738
38811,3dtq_ligand_9,24.77886649595904
38812,2x25_ligand_9,26.677261702820704
38813,4gm3_ligand_8,74.9508114238932
38814,1yhv_ligand_9,25.781714579113796
38815,3oxr_ligand_1,17.796347015575005
38816,2xhv_ligand_8,74.25033794984819
38817,5clm_ligand_1,34.673875543198015
38818,1ssc_ligand_4,15.133112013800144
38819,1efy_ligand_3,29.825784843851537
38820,2yay_ligand_4,19.491496151366885
38821,6l0u_ligand_3,26.866951801051048
38822,2bo4_ligand_4,58.54953004020247
38823,3mwi_ligand_1,27.016068625912244
38824,1l4u_ligand_7,26.67717441052204
38825,1t4e_ligand_5,35.789946354887356
38826,2vk2_ligand_7,12.874659952105645
38827,4ncc_ligand_5,22.782200748793638
38828,1l14_ligand_2,13.526094970199535
38829,3t2o_ligand_4,34.86290310362148
38830,2vvz_ligand_8,53.556114969487844
38831,2ycm_ligand_5,13.810230861575052
38832,1dyf_ligand_9,12.34415093996227
38833,1ymw_ligand_6,28.011171281393352
38834,2w20_ligand_1,24.910663793970844
38835,2qm8_ligand_5,55.53576749478928
38836,1aob_ligand_3,22.711112841514392
38837,3bwi_ligand_9,30.79991894962666
38838,2itw_ligand_6,26.495255318431806
38839,2w5n_ligand_7,24.442780801700938
38840,1iwt_ligand_3,19.95366957458711
38841,5vr9_ligand_1,60.06356016233969
38842,4zwi_ligand_1,21.890692159505196
38843,3jz1_ligand_2,33.078357673484945
38844,4nrm_ligand_7,3.1629958741674007
38845,1ogb_ligand_8,74.83897358669905
38846,6bp1_ligand_9,17.076192558647257
38847,3f8y_ligand_1,7.294205486450969
38848,2p3b_ligand_3,21.933030549581808
38849,3ig8_ligand_7,28.776621516165086
38850,1h0g_ligand_9,16.17471573494827
38851,5yo6_ligand_8,61.84835333566555
38852,6x87_ligand_9,52.43217697964676
38853,5t0p_ligand_7,28.976728452424638
38854,6v5t_ligand_2,32.68915664580972
38855,5vm0_ligand_1,37.51590507910961
38856,1qqt_ligand_1,24.080031133381357
38857,3ebg_ligand_9,35.2966266254062
38858,5tht_ligand_7,32.101530895893426
38859,6t7u_ligand_6,28.76753138764063
38860,3fi4_ligand_7,34.647100027756046
38861,1v2q_ligand_3,24.39642547203381
38862,6je7_ligand_6,44.49013031561045
38863,4tn2_ligand_8,26.538325654521888
38864,1ecb_ligand_4,23.24891118405123
38865,6yz1_ligand_7,39.14325466607166
38866,3lex_ligand_9,32.751383710615954
38867,5joc_ligand_3,64.50514617208319
38868,4lc8_ligand_3,40.33016245679735
38869,3psv_ligand_4,39.329740672083425
38870,2hai_ligand_2,37.58091831574297
38871,119l_ligand_3,11.684167565556393
38872,3vd3_ligand_3,47.420634939470176
38873,1fax_ligand_6,7.099838538657059
38874,3zu7_ligand_4,22.18481724770988
38875,1elx_ligand_2,57.77823884845029
38876,3n35_ligand_2,25.02604158172043
38877,1c86_ligand_7,25.360531179062683
38878,1lca_ligand_8,22.16668255103099
38879,4k5n_ligand_1,36.4873716071739
38880,6jar_ligand_6,25.19443982182346
38881,6f3e_ligand_5,7.636197677427556
38882,5fnq_ligand_5,20.851882415604436
38883,1dd8_ligand_5,6.704275044079461
38884,1b6v_ligand_6,35.70217006113318
38885,6in3_ligand_3,34.210063289073645
38886,4crc_ligand_3,19.28548373612055
38887,1ymr_ligand_3,9.111820304377126
38888,6zsi_ligand_6,40.213440805063584
38889,3ows_ligand_5,48.32547033545413
38890,5g4s_ligand_1,24.768418680131475
38891,3b92_ligand_3,21.899103908607767
38892,6vjk_ligand_8,52.99189472928856
38893,1b1y_ligand_2,32.29043465526295
38894,3c09_ligand_2,39.897184554489556
38895,4ql3_ligand_3,31.652177726027002
38896,5ejg_ligand_2,48.15711942467706
38897,6e5p_ligand_1,124.45247474887209
38898,4km4_ligand_6,64.5866661703482
38899,3agm_ligand_4,42.53530194340539
38900,5e8f_ligand_4,59.68379823171139
38901,4awk_ligand_8,32.675773707417825
38902,1ym2_ligand_8,76.17617788876481
38903,6m5d_ligand_3,45.56859729376612
38904,1aj0_ligand_5,13.349985653720585
38905,1l10_ligand_4,14.503178562941692
38906,1ndv_ligand_8,12.166304571951995
38907,3m3c_ligand_9,35.27996686067713
38908,4ha8_ligand_9,27.42493102001135
38909,2p74_ligand_4,69.1500065495297
38910,5ave_ligand_8,30.252846117048527
38911,2pkf_ligand_9,46.556817254931545
38912,6aa3_ligand_5,20.650830511951167
38913,3iqj_ligand_9,20.426712438877825
38914,4rx7_ligand_6,15.238698764257327
38915,1bv7_ligand_1,18.441041958512674
38916,1glo_ligand_8,31.38752245101393
38917,1ezq_ligand_1,5.935026788060859
38918,4ykm_ligand_5,20.87022711534673
38919,4fz3_ligand_7,11.893392686237224
38920,5e2q_ligand_7,27.19032875169037
38921,1qs4_ligand_9,18.4810294533387
38922,6mop_ligand_8,22.792155297719972
38923,3hjm_ligand_6,35.67227689517959
38924,5e8t_ligand_7,26.376207058279814
38925,3k36_ligand_1,36.66652977214029
38926,5aqm_ligand_6,16.788386925716466
38927,2vg5_ligand_9,27.480464166385545
38928,6dzh_ligand_7,45.479774931994385
38929,2xz6_ligand_1,43.829986503962104
38930,3af9_ligand_7,28.34578808737054
38931,5lyp_ligand_7,38.13519266045473
38932,3hv9_ligand_4,26.69554829427826
38933,6pbj_ligand_6,30.57603956144677
38934,1md3_ligand_8,19.28155601333706
38935,3dsz_ligand_4,42.008957899351344
38936,7n3u_ligand_1,26.265345806467757
38937,1mej_ligand_5,38.28181125580397
38938,4zb7_ligand_7,90.02181345596188
38939,5vp7_ligand_3,39.94397108200435
38940,1trp_ligand_4,30.76913664473004
38941,3qbn_ligand_4,31.412006477478904
38942,2tbs_ligand_7,32.492812923665255
38943,2e3m_ligand_6,15.318738132421252
38944,6tpd_ligand_3,13.809542793224354
38945,5tcg_ligand_4,73.55837276952231
38946,6q4g_ligand_4,18.427069454111976
38947,1oh0_ligand_6,30.40619240189328
38948,3ig8_ligand_1,28.371415934948438
38949,2y4p_ligand_7,50.6201348301965
38950,4j9t_ligand_9,26.42151731981874
38951,5ggz_ligand_7,24.84970950534432
38952,2xz6_ligand_3,59.737500794622306
38953,1i3i_ligand_3,18.31102523730933
38954,3dgr_ligand_4,52.391940620671804
38955,6zpu_ligand_7,22.14710790476839
38956,1b05_ligand_7,30.778813190587005
38957,1l91_ligand_2,11.839857444243151
38958,2aac_ligand_8,21.13967089305476
38959,3k65_ligand_1,30.848657522150276
38960,5njv_ligand_4,55.637523387890795
38961,4f63_ligand_9,58.045222602472535
38962,5ew9_ligand_6,35.44559468323639
38963,7ken_ligand_1,33.48234338265378
38964,2hxc_ligand_2,53.152297710603875
38965,1gtz_ligand_2,51.559289386709935
38966,3n0e_ligand_5,31.581641172786867
38967,2cma_ligand_2,30.604538105366938
38968,2j9h_ligand_7,7.452091980535642
38969,3h71_ligand_5,76.33183996046472
38970,6c5h_ligand_2,64.37129395207553
38971,1vr5_ligand_3,96.14190337655411
38972,4b0o_ligand_4,6.034170145747142
38973,2xib_ligand_6,101.67756678441907
38974,3f8b_ligand_7,19.763808931703647
38975,1uwi_ligand_4,60.47664153303642
38976,1hiv_ligand_1,11.803895533493382
38977,4hex_ligand_1,37.562558865178495
38978,5tcf_ligand_3,62.08713720684556
38979,6c0u_ligand_9,31.19151137634206
38980,4qxp_ligand_6,28.22932389504624
38981,1fkn_ligand_6,61.487925862936095
38982,1nm6_ligand_9,36.54608621023206
38983,4h5n_ligand_7,50.057979561812225
38984,2wph_ligand_3,36.01031624635033
38985,6sp1_ligand_4,31.61982207082011
38986,621p_ligand_5,20.340196382825116
38987,3czj_ligand_2,13.401695482755159
38988,2w1d_ligand_1,30.15028844169898
38989,5joc_ligand_9,63.831646215579525
38990,2qk5_ligand_4,26.213777237820462
38991,2wcx_ligand_1,30.0024329748733
38992,1tmj_ligand_9,24.789332416720438
38993,4gmm_ligand_1,7.841484695019319
38994,6tpe_ligand_3,42.02108291863945
38995,1b0e_ligand_3,9.368161263527622
38996,4fv7_ligand_5,30.091713884627538
38997,3aht_ligand_2,27.372558612006696
38998,3i8z_ligand_5,19.49794278851938
38999,3vx3_ligand_5,29.90494551127385
39000,5tpq_ligand_8,17.800474841178495
39001,5y5t_ligand_5,36.51263333879567
39002,4zgk_ligand_3,30.268961880825334
39003,5lpk_ligand_4,30.914121226286674
39004,3v3b_ligand_4,22.93488935847989
39005,5ibn_ligand_1,5.183236762230078
39006,1ecb_ligand_1,41.708787632005176
39007,4b1r_ligand_5,18.132551699373003
39008,2agl_ligand_7,54.39574318669921
39009,2wjo_ligand_6,31.09954150311068
39010,1v16_ligand_5,19.392977279159588
39011,3moe_ligand_1,24.28569625657594
39012,1b8n_ligand_3,35.037145089704964
39013,2ef9_ligand_8,29.998159215191855
39014,5efk_ligand_2,28.25076928310018
39015,1tsy_ligand_1,25.422263742990747
39016,4qlk_ligand_3,64.81263808384209
39017,1ymn_ligand_5,21.370086965801658
39018,2vpe_ligand_2,22.589771661823708
39019,3pxf_ligand_6,41.35171743346302
39020,2ef1_ligand_4,68.69150647487986
39021,2b50_ligand_4,71.0295984123872
39022,4o61_ligand_6,4.246390914647402
39023,1sm2_ligand_9,8.630276776375258
39024,4b3p_ligand_7,55.59737054907749
39025,1uy6_ligand_8,27.906541529369683
39026,2ydp_ligand_3,57.5090734159402
39027,4cm2_ligand_7,36.272296428410435
39028,4ncc_ligand_1,21.182815441807225
39029,3nox_ligand_9,37.98087609197931
39030,3ig5_ligand_5,32.90974502273664
39031,4x59_ligand_7,41.711207920254076
39032,6ssy_ligand_4,52.586008829345474
39033,3km8_ligand_8,63.07495880262135
39034,2g6d_ligand_3,39.7146881153154
39035,4hj2_ligand_7,26.720281508682238
39036,4eok_ligand_1,37.79291224956116
39037,5m6z_ligand_6,27.86521893627729
39038,2vpe_ligand_8,22.36750408069707
39039,3hc8_ligand_1,26.06333387544085
39040,4p7f_ligand_9,25.074413740993936
39041,4mmf_ligand_4,12.570615371499592
39042,6vcj_ligand_4,69.84950866096747
39043,5hen_ligand_8,46.180865742751074
39044,5t1z_ligand_4,25.937541048963503
39045,4p0i_ligand_8,7.130024313723321
39046,1xgz_ligand_7,25.351727387115822
39047,2co0_ligand_9,29.59102829462561
39048,5zn3_ligand_8,39.51719604557423
39049,2wzb_ligand_7,33.8122421680866
39050,4pm9_ligand_8,28.40450479530785
39051,2a0x_ligand_9,23.73473397711223
39052,2wj1_ligand_7,20.074566986114544
39053,1is0_ligand_1,26.10180614919205
39054,4rwi_ligand_8,53.52781813033404
39055,1mnc_ligand_2,5.562534294525993
39056,6dzh_ligand_9,45.53641666871721
39057,7ct2_ligand_3,67.01436611389425
39058,3zmm_ligand_2,5.492302172850174
39059,1iwt_ligand_7,22.395407200408997
39060,4zjt_ligand_9,31.437302994554557
39061,6tca_ligand_7,87.10897157665711
39062,3gib_ligand_9,13.937519073230597
39063,3jxw_ligand_1,31.857770648304943
39064,4wa9_ligand_6,52.521573433526655
39065,1kc2_ligand_3,28.653681328495995
39066,4in4_ligand_8,38.5303496624791
39067,7as1_ligand_5,36.247860930881366
39068,4m6x_ligand_3,52.389314537890264
39069,3kee_ligand_3,70.28592308467184
39070,1b5y_ligand_7,23.877668933991682
39071,2ewb_ligand_1,34.009743873163494
39072,3uyc_ligand_5,34.544301713886185
39073,2zee_ligand_7,29.895319955316907
39074,7l0c_ligand_3,15.951431751682087
39075,4hlt_ligand_4,37.81580996558108
39076,1tsy_ligand_5,26.451695621882678
39077,5v39_ligand_7,24.675555597809872
39078,5o7n_ligand_3,24.068327208410455
39079,1jgl_ligand_3,44.78198983103891
39080,1lyx_ligand_4,20.3001869257951
39081,6hly_ligand_7,28.891008638675114
39082,4nz8_ligand_1,38.10889959218545
39083,4ly9_ligand_7,24.17994825470063
39084,1g0j_ligand_3,9.914067580967965
39085,4gov_ligand_4,35.405347329925064
39086,3p8z_ligand_3,29.790537993631467
39087,3udh_ligand_2,32.200487561871206
39088,4zz9_ligand_4,22.450002338529945
39089,3a5k_ligand_8,5.6152042387483245
39090,4k23_ligand_7,58.75803852716664
39091,4zdu_ligand_5,11.046731911013008
39092,3e2k_ligand_2,90.47281121911095
39093,5fw7_ligand_4,26.62107728536419
39094,5j6m_ligand_5,27.78541607495438
39095,2vx5_ligand_7,22.636629892644173
39096,6cvh_ligand_8,18.090448981219488
39097,1iri_ligand_2,13.354111081965495
39098,3s9e_ligand_7,31.11703544255676
39099,5aqm_ligand_2,39.12638103632893
39100,2yl8_ligand_4,55.40899539424984
39101,3hgy_ligand_8,21.147752531297503
39102,4yma_ligand_6,18.736178448181615
39103,6jmr_ligand_4,69.57875107470872
39104,2op2_ligand_4,6.174272615728376
39105,4xzy_ligand_6,53.546243138057775
39106,3n8d_ligand_6,44.17496427365786
39107,1lio_ligand_2,16.112893388008665
39108,6wp5_ligand_2,82.85875155628804
39109,3nzk_ligand_1,66.92305713562686
39110,1a30_ligand_3,13.987612742443154
39111,4bbe_ligand_4,85.50559164079333
39112,1q9o_ligand_6,89.4509667125736
39113,1ysx_ligand_8,30.136011300554408
39114,5ibn_ligand_7,19.04588841193815
39115,4k1u_ligand_3,35.75300419079027
39116,5nr9_ligand_9,31.20233170205652
39117,1b0c_ligand_1,41.14270760596585
39118,4uit_ligand_8,32.01593443149425
39119,4ej2_ligand_4,50.79164050548176
39120,5hoa_ligand_7,26.9955581876883
39121,6sth_ligand_9,13.094929896719572
39122,5dxh_ligand_8,130.45043975575072
39123,5fx3_ligand_7,33.70307012032753
39124,1c5m_ligand_9,47.442791481952234
39125,1ysx_ligand_5,29.62578094389605
39126,3bxm_ligand_1,25.727773813041033
39127,3oxr_ligand_6,21.168973342962612
39128,2jle_ligand_8,69.76922611397418
39129,3drr_ligand_3,38.15362029405411
39130,6cvw_ligand_7,14.72233148267333
39131,1os2_ligand_9,74.3621295942691
39132,6m3i_ligand_8,20.50881826922263
39133,4lwe_ligand_6,19.811379755921426
39134,3oxz_ligand_8,28.60903471283154
39135,5mel_ligand_7,33.04754702428882
39136,1qco_ligand_2,28.28692527535174
39137,4wb8_ligand_1,26.829144060677216
39138,6npt_ligand_4,17.93032926237393
39139,3hlv_ligand_6,20.05278619638915
39140,6d22_ligand_3,21.2495639161977
39141,6f54_ligand_9,27.018299958855046
39142,5fcw_ligand_1,9.15061382640531
39143,2ydm_ligand_5,30.09267440077251
39144,4o9w_ligand_1,20.697503979238373
39145,4rv6_ligand_4,54.54209891251535
39146,4tze_ligand_5,21.51221548056715
39147,5kac_ligand_8,30.61418775082653
39148,2ybt_ligand_3,60.11377527364255
39149,5vim_ligand_4,54.307944220238824
39150,5ocw_ligand_4,153.1327926505565
39151,4hso_ligand_6,61.10639931381982
39152,4tng_ligand_6,24.558193042241523
39153,1sm2_ligand_1,8.866190184895475
39154,6kj9_ligand_3,91.71084187633797
39155,1wno_ligand_7,73.90440977465654
39156,2qbw_ligand_9,14.451560598453344
39157,5yo6_ligand_2,65.3262186628896
39158,4wkn_ligand_5,28.22989927708642
39159,4qc1_ligand_3,48.9875471673219
39160,1o7o_ligand_2,73.38607855783529
39161,6ql1_ligand_8,28.023876262533307
39162,5jop_ligand_9,65.12031099459107
39163,1usl_ligand_8,43.728617398805454
39164,2y6c_ligand_6,27.739854042952793
39165,6vgl_ligand_8,43.299894073044136
39166,3zmp_ligand_3,11.949528284083906
39167,4m71_ligand_8,11.231627301212116
39168,3dvd_ligand_5,24.299758188097265
39169,1ba0_ligand_4,30.993078990708945
39170,1leg_ligand_2,27.93254312804332
39171,1ym4_ligand_2,30.542822235528778
39172,2gm9_ligand_7,27.097113757741802
39173,2iul_ligand_9,33.96167057440705
39174,4rv6_ligand_6,56.866492384623434
39175,5ist_ligand_3,18.12995443568461
39176,3dk3_ligand_3,21.12232771105811
39177,6zie_ligand_3,34.10802639835231
39178,2cjz_ligand_7,13.965848842802217
39179,3nqg_ligand_1,39.15847656478735
39180,2vg5_ligand_5,27.654112008885765
39181,4mmb_ligand_4,29.694635553183065
39182,5k06_ligand_9,45.27478916755623
39183,4q8n_ligand_8,24.1193136718274
39184,5yh8_ligand_7,22.172980985553437
39185,1ksh_ligand_9,35.86974513607913
39186,2xz5_ligand_1,55.01149691939404
39187,6l04_ligand_2,16.20662103269208
39188,3r7x_ligand_3,43.975705380776354
39189,1a42_ligand_1,23.747909204022573
39190,3pn1_ligand_4,27.99601085807614
39191,3lg4_ligand_4,51.69515061241238
39192,2iyq_ligand_3,30.239065861505555
39193,1x8g_ligand_9,23.689630845231278
39194,3pvg_ligand_9,41.351134689691406
39195,5k9o_ligand_9,48.59864401889213
39196,3si0_ligand_6,28.636829601326063
39197,4ogh_ligand_9,15.875251446827543
39198,4na5_ligand_1,21.571116320263204
39199,6uz6_ligand_8,11.543742254172573
39200,3tzm_ligand_9,32.52088587546471
39201,5j9y_ligand_6,12.884595037977832
39202,4rl0_ligand_4,24.94187761223139
39203,2y4k_ligand_8,30.7049549933371
39204,6mvo_ligand_9,61.198449685296126
39205,1jys_ligand_7,30.39549969430782
39206,6cji_ligand_9,158.8347544052402
39207,4lys_ligand_4,21.23286716390417
39208,1g2o_ligand_7,23.21092531905324
39209,4ht2_ligand_2,36.80709073262922
39210,2v7a_ligand_1,89.37107059893597
39211,3t1l_ligand_9,22.13928988825291
39212,2aie_ligand_6,20.841781442426594
39213,3u4w_ligand_5,18.373525664964554
39214,3g8o_ligand_5,42.70262856240689
39215,1pts_ligand_7,29.05785603098837
39216,6ww8_ligand_9,20.7193103803279
39217,4g6c_ligand_5,23.289520595108865
39218,5wbx_ligand_6,37.624667167963096
39219,2ci1_ligand_1,30.582301087549375
39220,1bkx_ligand_2,29.750811116113567
39221,4tmk_ligand_9,21.791821715807707
39222,2bmg_ligand_4,7.6007482789525405
39223,3q02_ligand_4,7.640898837078105
39224,1ek4_ligand_1,4.619526584690975
39225,3gbp_ligand_4,13.625256798537302
39226,3tpm_ligand_1,36.64098898186245
39227,1izr_ligand_4,26.810101168527257
39228,2lbp_ligand_6,23.323382371917386
39229,1kgx_ligand_7,25.310553904175432
39230,3dnd_ligand_2,32.09213148406438
39231,2k0j_ligand_4,15.020642224396841
39232,1sfq_ligand_3,35.90343980589929
39233,1x7s_ligand_4,7.058247933367664
39234,1sj0_ligand_4,34.73396326706895
39235,6ygv_ligand_2,27.426287231153154
39236,4b5w_ligand_6,55.992447156482
39237,4b1g_ligand_9,37.844103193078475
39238,2r59_ligand_3,26.112713079334295
39239,1uhl_ligand_2,27.31573028233261
39240,4qye_ligand_9,35.398692775089664
39241,1e0w_ligand_8,29.913063327059895
39242,6oou_ligand_5,19.274837778100572
39243,2rln_ligand_3,28.685398006909626
39244,5yjm_ligand_1,25.078924723965837
39245,3ugc_ligand_5,5.579641060894604
39246,1kbn_ligand_2,40.43215121601305
39247,3scr_ligand_3,76.15838958720259
39248,2nwo_ligand_3,25.80262904455883
39249,6pbj_ligand_2,30.49771700170014
39250,2vb7_ligand_7,4.668019830006438
39251,3c4x_ligand_3,6.651941573127931
39252,1q72_ligand_2,5.191300708250127
39253,1zzz_ligand_3,29.582723663905593
39254,4lsj_ligand_4,16.361073025682764
39255,4gnt_ligand_8,23.3751247974486
39256,5l13_ligand_3,102.89205539571826
39257,6lrz_ligand_3,20.086341570376078
39258,1a07_ligand_1,19.52565659139277
39259,4pip_ligand_1,15.73683329432365
39260,2ejx_ligand_3,24.338365954034384
39261,6ca2_ligand_3,25.915784471051612
39262,1yvf_ligand_2,29.96484952861815
39263,3cxf_ligand_1,28.395116721209494
39264,3qri_ligand_2,59.23634178750969
39265,2vff_ligand_9,31.833160879114025
39266,5mhq_ligand_8,29.119710391812454
39267,7krw_ligand_1,82.9532956495056
39268,5k0m_ligand_8,32.14234218847642
39269,6xa4_ligand_4,24.417985714707026
39270,1gb7_ligand_3,21.711347249994322
39271,3scv_ligand_5,76.29952285649651
39272,2chm_ligand_5,25.868492239725857
39273,3dnd_ligand_8,30.727675110402938
39274,3rlb_ligand_6,36.09999129468303
39275,1nan_ligand_1,22.812086928314997
39276,3eko_ligand_1,28.61321630747465
39277,5gs4_ligand_7,5.041566555479887
39278,1lf3_ligand_1,32.64331112397092
39279,4do3_ligand_6,30.05845615463309
39280,1xpz_ligand_2,25.297203412630417
39281,2bfw_ligand_9,53.45981753148808
39282,4a6v_ligand_2,48.48816336385614
39283,1as4_ligand_6,26.007668780573166
39284,1q1s_ligand_2,18.563367774213
39285,2g95_ligand_8,48.58170339826429
39286,5hgv_ligand_2,52.369367396041156
39287,3afj_ligand_5,39.00483695304126
39288,4wop_ligand_7,56.28015465702586
39289,1jdf_ligand_3,29.9642382831416
39290,6pdr_ligand_3,30.115096344559568
39291,3c7w_ligand_8,13.036252178334953
39292,3scp_ligand_2,74.93041947033262
39293,3zcs_ligand_1,38.52160615254027
39294,4m7m_ligand_9,25.039399631841754
39295,1hni_ligand_4,54.2269372165321
39296,1l91_ligand_3,11.53043746351369
39297,1b57_ligand_1,42.6100082834616
39298,4mcv_ligand_6,45.23444007704012
39299,5umj_ligand_5,18.228197997555743
39300,3f8c_ligand_4,26.986786041814366
39301,5fo2_ligand_7,14.481750074567032
39302,2ymd_ligand_6,119.51943827156317
39303,5wdp_ligand_7,28.783288169315156
39304,4oq6_ligand_9,16.845459540074263
39305,3a2j_ligand_4,17.291946150351805
39306,1wkf_ligand_2,26.519770847426265
39307,5t84_ligand_3,18.62619999176787
39308,2ddf_ligand_4,51.65366461651863
39309,1fgc_ligand_7,15.790323203363087
39310,5k5e_ligand_3,75.36505792243626
39311,2r7i_ligand_6,60.30862214368328
39312,1gaf_ligand_1,63.4856991345295
39313,5yo1_ligand_1,6.419292614195636
39314,2wgd_ligand_6,38.90903721180981
39315,3d7c_ligand_6,36.60901820838437
39316,2ri8_ligand_2,15.983995062770342
39317,1m7q_ligand_4,30.238951274253328
39318,3rir_ligand_9,29.144586667983795
39319,2f3k_ligand_8,19.27432609324739
39320,1srn_ligand_9,14.811112302242181
39321,6xgu_ligand_2,27.69328766145327
39322,1p56_ligand_9,16.97823117406522
39323,6v6g_ligand_1,29.024130709922506
39324,2j24_ligand_4,57.83810279756955
39325,3sor_ligand_7,9.961357252862129
39326,6ffd_ligand_6,30.2346920353191
39327,4m4s_ligand_3,45.936829644888746
39328,5brn_ligand_2,49.270505549085854
39329,5u2e_ligand_6,42.592570377310565
39330,1uk0_ligand_2,49.522291301383966
39331,1ely_ligand_3,64.67089889697573
39332,7llb_ligand_9,68.58624250938053
39333,3uz5_ligand_9,19.801876585313824
39334,6txw_ligand_1,15.32549014028589
39335,1q9o_ligand_9,82.35365151009705
39336,5ey0_ligand_4,37.232788869489745
39337,6inl_ligand_4,25.039631890507522
39338,4mju_ligand_4,250.6399512847064
39339,4gno_ligand_6,42.42988536659299
39340,2h3d_ligand_3,28.145887436984193
39341,5th4_ligand_1,26.602443889142968
39342,1dbp_ligand_6,14.371673615136132
39343,6i62_ligand_4,14.03073734416879
39344,3t1l_ligand_5,24.306246194613653
39345,4p6c_ligand_5,13.957449050596603
39346,2hoh_ligand_1,14.146733523301778
39347,5dt4_ligand_8,47.8033261327383
39348,2hxw_ligand_5,24.955911604267232
39349,7k28_ligand_5,67.72345684437272
39350,1di9_ligand_9,21.479606988955826
39351,6fs7_ligand_8,41.98672289529735
39352,3l0l_ligand_8,36.77005882472429
39353,4xvq_ligand_2,26.62459293281003
39354,2r2k_ligand_8,31.704540191429995
39355,5yfj_ligand_6,22.31690930886264
39356,5edb_ligand_1,3.849920970122695
39357,3kig_ligand_1,31.647273559502718
39358,3kjv_ligand_8,65.5157872601275
39359,3llf_ligand_5,21.862983961672143
39360,2wgd_ligand_4,38.787257861313165
